# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
-1.539993286132812500e-02,-1.525878999382257462e-02,-2.851486196741461754e-01,-1.138204932212829590e-01,-5.285644531250000000e-02,0.000000000000000000e+00,5.293369323015213013e+00,5.186136245727539062e+00
-1.547431945800781250e-02,0.000000000000000000e+00,-2.929687500000000000e-01,8.537647724151611328e-01,-5.285644531250000000e-02,4.577637091279029846e-02,5.280399344861507416e+00,5.169840812683105469e+00
-1.645088195800781250e-02,-3.051758557558059692e-02,7.873535528779029846e-01,-7.685747146606445312e-01,-5.069923400878906250e-02,1.220703274011611938e-01,4.736518831923604012e+00,4.978539466857910156e+00
-1.663208007812500000e-02,-1.525878999382257462e-02,7.919311830773949623e-01,1.056020259857177734e-01,-4.847908020019531250e-02,1.373291164636611938e-01,4.351615875959396362e+00,4.467257022857666016e+00
-1.669502258300781250e-02,0.000000000000000000e+00,9.828567802906036377e-01,-1.095005273818969727e+00,-4.592704772949218750e-02,1.220703274011611938e-01,3.887939415872097015e+00,4.029716968536376953e+00
-1.178169250488281250e-02,4.730224907398223877e-01,1.646995574235916138e+00,-4.571630954742431641e-01,-4.441070556640625000e-02,1.068115383386611938e-01,5.737114042043685913e+00,5.133291244506835938e+00
-3.482818603515625000e-03,4.425049424171447754e-01,4.775238215923309326e+00,-3.782082796096801758e+00,-4.199218750000000000e-02,1.373291164636611938e-01,7.774543970823287964e+00,7.514479160308837891e+00
1.218986511230468750e-02,9.918214082717895508e-01,3.854560971260070801e+00,-2.746155977249145508e+00,-3.829193115234375000e-02,2.593994438648223877e-01,9.630203425884246826e+00,9.334753990173339844e+00
2.514839172363281250e-02,7.324219942092895508e-01,5.226135373115539551e+00,-4.999782562255859375e+00,-3.198432922363281250e-02,4.119873344898223877e-01,1.001071947813034058e+01,1.028283309936523438e+01
4.434013366699218750e-02,1.129150509834289551e+00,5.883216977119445801e+00,-5.706809043884277344e+00,-2.463531494140625000e-02,4.882812798023223877e-01,1.107292193174362183e+01,1.081742191314697266e+01
7.147216796875000000e-02,1.663208127021789551e+00,4.207801938056945801e+00,-3.381020307540893555e+00,-1.412391662597656250e-02,6.103516221046447754e-01,1.112051022052764893e+01,1.126867008209228516e+01
9.602546691894531250e-02,1.678466916084289551e+00,3.363418698310852051e+00,-3.372294187545776367e+00,-1.932144165039062500e-03,8.239746689796447754e-01,1.084146511554718018e+01,1.122211742401123047e+01
